system:time_start,SWIR2
"Mar 16, 1984",
"Mar 26, 1984",
"Apr 9, 1984","1,933"
"Apr 25, 1984","2,155"
"May 27, 1984","1,812"
"Jun 28, 1984","1,053"
"Jul 14, 1984",
"Jul 30, 1984",
"Aug 15, 1984",
"Sep 16, 1984","1,215"
"Oct 2, 1984",
"Nov 3, 1984",786
"Nov 19, 1984","1,064"
"Jan 22, 1985",
"Feb 7, 1985","1,173"
"Apr 12, 1985",
"Apr 28, 1985","1,992"
"Jun 15, 1985",
"Jul 17, 1985",
"Aug 2, 1985",
"Oct 21, 1985",
"Nov 6, 1985",
"Jan 9, 1986",
"Feb 10, 1986","1,443"
"Mar 30, 1986",253
"Apr 15, 1986","1,685"
"May 17, 1986","1,675"
"Jun 2, 1986","1,243"
"Jun 18, 1986",908
"Jul 4, 1986",
"Jul 20, 1986",
"Aug 5, 1986",854
"Aug 21, 1986",947
"Sep 6, 1986",
"Jan 12, 1987",
"Mar 17, 1987",
"Apr 2, 1987",
"Apr 18, 1987","2,035"
"May 4, 1987","1,870"
"Jun 5, 1987",
"Jun 21, 1987",990
"Jul 7, 1987",
"Jul 23, 1987",
"Aug 8, 1987",934
"Aug 24, 1987",920
"Sep 9, 1987",
"Sep 25, 1987","1,340"
"Oct 11, 1987",
"Nov 12, 1987",
"Mar 3, 1988",594
"Apr 20, 1988","2,006"
"May 6, 1988","2,134"
"May 22, 1988",646
"Jun 7, 1988",917
"Jul 9, 1988",800
"Jul 25, 1988",814
"Aug 10, 1988",827
"Aug 26, 1988",
"Sep 11, 1988",
"Oct 13, 1988","1,400"
"Nov 30, 1988",
"Feb 18, 1989","1,022"
"Mar 6, 1989",913
"Apr 7, 1989",
"Apr 23, 1989",
"May 9, 1989","2,004"
"Jun 10, 1989",832
"Jul 28, 1989",
"Aug 13, 1989",
"Sep 14, 1989",805
"Sep 30, 1989","1,141"
"Dec 19, 1989",
"Apr 10, 1990",
"May 12, 1990","1,946"
"May 28, 1990","1,419"
"Jun 13, 1990",862
"Jun 29, 1990",843
"Jul 15, 1990",746
"Jul 31, 1990",757
"Aug 16, 1990",777
"Sep 1, 1990",804
"Sep 17, 1990",929
"Dec 6, 1990",
"Dec 22, 1990","1,321"
"Jan 23, 1991",
"Feb 8, 1991",373
"Feb 24, 1991","1,045"
"Mar 12, 1991",511
"Apr 13, 1991","1,685"
"May 15, 1991","1,350"
"May 31, 1991",
"Jun 16, 1991",773
"Jul 18, 1991",
"Sep 4, 1991",805
"Sep 20, 1991",965
"Oct 6, 1991",
"Nov 7, 1991","1,223"
"Nov 23, 1991",
"Jan 10, 1992","1,283"
"Feb 11, 1992",992
"Mar 14, 1992",
"Mar 30, 1992",383
"Jun 2, 1992",
"Jul 20, 1992",356
"Aug 5, 1992",
"Aug 21, 1992",751
"Sep 6, 1992",337
"Sep 22, 1992","1,087"
"Oct 8, 1992",
"Oct 24, 1992",
"Dec 27, 1992",
"Feb 13, 1993","1,142"
"Mar 1, 1993",467
"Mar 17, 1993","1,014"
"Apr 2, 1993","1,329"
"Apr 18, 1993","1,209"
"May 4, 1993","1,925"
"May 20, 1993",
"Jun 5, 1993","1,219"
"Jun 21, 1993",
"Jul 7, 1993",
"Aug 8, 1993",670
"Aug 24, 1993",533
"Sep 9, 1993",342
"Sep 25, 1993",731
"Oct 11, 1993","1,341"
"Oct 27, 1993",
"Nov 12, 1993",
"Jan 15, 1994",880
"Jan 31, 1994",912
"Mar 4, 1994",448
"Apr 5, 1994","1,130"
"Apr 21, 1994",
"May 7, 1994","1,920"
"May 23, 1994",
"Jun 8, 1994",692
"Jun 24, 1994",612
"Jul 10, 1994",656
"Aug 11, 1994",598
"Oct 14, 1994",
"Oct 30, 1994","1,164"
"Nov 15, 1994",732
"Jan 2, 1995",
"Jan 18, 1995",717
"Mar 7, 1995","1,125"
"Apr 8, 1995","1,620"
"Apr 24, 1995",263
"May 26, 1995","1,345"
"Jun 11, 1995",685
"Jul 13, 1995",667
"Jul 29, 1995",647
"Aug 14, 1995",520
"Aug 30, 1995",601
"Oct 17, 1995",432
"Feb 22, 1996","4,526"
"Mar 9, 1996",818
"Mar 25, 1996",
"Apr 10, 1996",
"Apr 26, 1996",754
"May 12, 1996",
"May 28, 1996","1,105"
"Jun 13, 1996",756
"Jul 31, 1996",540
"Aug 16, 1996",
"Aug 23, 1996",535
"Sep 1, 1996",99
"Sep 8, 1996",527
"Oct 3, 1996",841
"Oct 19, 1996",727
"Nov 4, 1996",
"Jan 7, 1997",933
"Jan 23, 1997",
"Feb 8, 1997",662
"Feb 24, 1997",836
"Mar 12, 1997",544
"Apr 13, 1997",899
"Apr 29, 1997","2,058"
"May 31, 1997","1,390"
"Jun 16, 1997",
"Jul 18, 1997",
"Aug 3, 1997",171
"Aug 19, 1997",
"Sep 4, 1997",630
"Sep 20, 1997",
"Nov 23, 1997",
"Mar 15, 1998",
"Mar 31, 1998",
"May 2, 1998","1,388"
"May 18, 1998",537
"Jun 3, 1998",
"Jul 5, 1998",
"Jul 21, 1998",
"Aug 6, 1998",524
"Sep 7, 1998",
"Sep 23, 1998",
"Oct 9, 1998",902
"Nov 26, 1998",
"Dec 12, 1998",472
"Jan 29, 1999",552
"Feb 14, 1999",663
"Mar 18, 1999",
"Jun 22, 1999",
"Jun 30, 1999",
"Jul 16, 1999",
"Jul 24, 1999",578
"Aug 1, 1999",
"Aug 25, 1999",652
"Sep 2, 1999",
"Sep 10, 1999",559
"Sep 18, 1999",645
"Oct 4, 1999",960
"Oct 12, 1999",
"Oct 20, 1999",
"Oct 28, 1999","1,068"
"Nov 5, 1999","1,025"
"Nov 13, 1999",543
"Nov 21, 1999",
"Nov 29, 1999",
"Dec 7, 1999",
"Dec 31, 1999",
"Jan 8, 2000",
"Jan 16, 2000",
"Jan 24, 2000",
"Feb 1, 2000",622
"Feb 9, 2000",
"Mar 4, 2000","1,148"
"Mar 12, 2000","1,026"
"Mar 28, 2000",
"Apr 13, 2000","1,255"
"Apr 21, 2000","1,467"
"Apr 29, 2000","1,372"
"May 7, 2000",
"May 15, 2000",884
"May 23, 2000",
"May 31, 2000",563
"Jun 8, 2000",
"Jun 24, 2000",518
"Jul 2, 2000",
"Jul 18, 2000",
"Aug 3, 2000",
"Aug 11, 2000",
"Aug 19, 2000",542
"Aug 27, 2000",
"Sep 4, 2000",546
"Sep 12, 2000",641
"Sep 20, 2000",
"Oct 22, 2000","1,112"
"Nov 15, 2000",
"Nov 23, 2000",
"Dec 1, 2000",616
"Dec 17, 2000",695
"Dec 25, 2000",462
"Jan 2, 2001",588
"Jan 10, 2001",573
"Feb 11, 2001",
"Feb 19, 2001",920
"Feb 27, 2001",839
"Mar 15, 2001",
"Apr 24, 2001",625
"May 2, 2001",
"May 10, 2001",
"May 18, 2001",
"Jun 3, 2001","1,027"
"Jun 19, 2001",
"Jun 27, 2001",
"Jul 5, 2001",914
"Jul 13, 2001",810
"Jul 21, 2001",
"Aug 6, 2001",657
"Aug 14, 2001",656
"Aug 22, 2001",
"Sep 15, 2001",532
"Sep 23, 2001",
"Oct 1, 2001",583
"Oct 17, 2001",
"Nov 10, 2001",
"Dec 4, 2001",
"Dec 12, 2001",
"Dec 20, 2001",491
"Dec 28, 2001",
"Jan 13, 2002",622
"Jan 29, 2002",
"Feb 14, 2002",
"Feb 22, 2002",
"Mar 2, 2002",709
"Mar 18, 2002",
"Apr 19, 2002",
"May 21, 2002","1,667"
"Jun 6, 2002",746
"Jun 14, 2002",588
"Jun 22, 2002",
"Jun 30, 2002",583
"Jul 8, 2002",558
"Jul 16, 2002",625
"Jul 24, 2002",
"Aug 1, 2002",
"Aug 9, 2002",540
"Aug 25, 2002",562
"Sep 10, 2002",453
"Sep 18, 2002",
"Sep 26, 2002",631
"Oct 12, 2002",
"Oct 20, 2002",217
"Nov 5, 2002","1,490"
"Nov 29, 2002",
"Dec 7, 2002",
"Dec 23, 2002",
"Dec 31, 2002",661
"Jan 8, 2003",391
"Jan 16, 2003",714
"Feb 9, 2003",
"Feb 17, 2003",670
"Feb 25, 2003",631
"Mar 5, 2003",793
"Mar 13, 2003",
"Mar 29, 2003",726
"Apr 6, 2003",454
"Apr 14, 2003",
"Apr 22, 2003","1,452"
"Apr 30, 2003","1,614"
"May 8, 2003","1,485"
"May 16, 2003","1,143"
"May 24, 2003",741
"Jun 1, 2003",737
"Jul 3, 2003",605
"Jul 19, 2003",
"Jul 27, 2003",
"Aug 4, 2003",
"Aug 12, 2003",
"Aug 20, 2003",
"Aug 28, 2003",
"Sep 5, 2003",494
"Sep 29, 2003",112
"Oct 7, 2003",827
"Oct 15, 2003",
"Nov 8, 2003",839
"Nov 24, 2003",
"Dec 2, 2003",669
"Dec 10, 2003",
"Dec 26, 2003",505
"Jan 3, 2004",394
"Jan 19, 2004",764
"Jan 27, 2004",731
"Feb 4, 2004",633
"Feb 12, 2004",
"Feb 28, 2004",
"Mar 15, 2004",851
"Mar 23, 2004",733
"Mar 31, 2004",587
"Apr 8, 2004",
"Apr 16, 2004",
"Apr 24, 2004","1,449"
"May 2, 2004",
"May 10, 2004",748
"May 18, 2004","1,294"
"May 26, 2004",
"Jun 3, 2004",681
"Jun 11, 2004",
"Jun 19, 2004",684
"Jun 27, 2004",
"Jul 13, 2004",
"Jul 21, 2004",547
"Jul 29, 2004",
"Aug 6, 2004",625
"Aug 14, 2004",456
"Aug 22, 2004",
"Aug 30, 2004",208
"Sep 23, 2004",570
"Oct 9, 2004",667
"Oct 17, 2004",
"Oct 25, 2004",
"Nov 2, 2004",
"Nov 18, 2004",838
"Nov 26, 2004","1,404"
"Dec 4, 2004",
"Jan 5, 2005",578
"Jan 13, 2005",
"Feb 22, 2005",
"Mar 2, 2005",734
"Mar 18, 2005",584
"Mar 26, 2005",518
"Apr 3, 2005",564
"Apr 11, 2005",
"Apr 19, 2005",
"May 5, 2005",
"May 29, 2005",
"Jun 22, 2005",583
"Jul 8, 2005",686
"Jul 16, 2005",
"Jul 24, 2005",532
"Aug 1, 2005",596
"Aug 9, 2005",
"Aug 25, 2005",
"Sep 2, 2005",
"Sep 10, 2005",
"Sep 18, 2005",521
"Sep 26, 2005",557
"Oct 20, 2005",385
"Oct 28, 2005",933
"Nov 21, 2005",
"Dec 7, 2005",
"Feb 9, 2006",
"Feb 17, 2006",
"Feb 25, 2006",747
"Mar 29, 2006",
"Apr 14, 2006","1,430"
"Apr 22, 2006",
"Apr 30, 2006",
"May 16, 2006",178
"May 24, 2006",
"Jun 1, 2006",558
"Jun 17, 2006",
"Jun 25, 2006",613
"Jul 3, 2006",540
"Jul 11, 2006",555
"Jul 19, 2006",
"Jul 27, 2006",
"Aug 4, 2006",
"Aug 12, 2006",
"Aug 20, 2006",544
"Aug 28, 2006",
"Sep 5, 2006",530
"Sep 13, 2006",596
"Sep 21, 2006",579
"Oct 7, 2006",
"Oct 15, 2006",645
"Nov 8, 2006",
"Nov 24, 2006",802
"Dec 2, 2006",
"Dec 10, 2006",524
"Dec 18, 2006",659
"Dec 26, 2006",
"Jan 3, 2007",
"Jan 19, 2007",746
"Jan 27, 2007",587
"Feb 4, 2007",831
"Feb 12, 2007",615
"Mar 16, 2007",
"Mar 24, 2007",
"Apr 9, 2007",644
"Apr 17, 2007","1,396"
"Apr 25, 2007",
"May 3, 2007","1,539"
"May 11, 2007",
"Jun 4, 2007",532
"Jun 12, 2007",552
"Jun 20, 2007",528
"Jun 28, 2007",189
"Jul 6, 2007",562
"Jul 14, 2007",
"Jul 30, 2007",587
"Aug 7, 2007",
"Aug 15, 2007",689
"Aug 31, 2007",557
"Sep 8, 2007",367
"Sep 16, 2007",601
"Sep 24, 2007",696
"Oct 26, 2007",837
"Nov 11, 2007",
"Nov 27, 2007",696
"Dec 29, 2007",
"Jan 14, 2008",674
"Jan 30, 2008",
"Feb 15, 2008",896
"Feb 23, 2008",687
"Mar 10, 2008",581
"Apr 3, 2008",543
"Apr 27, 2008",
"May 5, 2008","1,428"
"May 21, 2008","1,358"
"May 29, 2008",
"Jun 6, 2008",
"Jun 14, 2008",
"Jun 22, 2008",
"Jun 30, 2008",
"Jul 8, 2008",
"Jul 16, 2008",
"Aug 1, 2008",
"Aug 9, 2008",447
"Aug 17, 2008",421
"Aug 25, 2008",473
"Sep 18, 2008",544
"Sep 26, 2008",499
"Oct 4, 2008",495
"Oct 20, 2008",
"Oct 28, 2008",859
"Dec 15, 2008",981
"Jan 8, 2009",553
"Jan 16, 2009",770
"Jan 24, 2009",636
"Feb 1, 2009",
"Feb 17, 2009",
"Mar 5, 2009",
"Mar 13, 2009",810
"Mar 29, 2009",
"Apr 6, 2009",503
"Apr 14, 2009",
"Apr 22, 2009","1,338"
"Apr 30, 2009",
"May 16, 2009","1,141"
"May 24, 2009",884
"Jun 1, 2009",672
"Jun 17, 2009",
"Jun 25, 2009",559
"Jul 3, 2009",547
"Jul 11, 2009",
"Jul 19, 2009",
"Jul 27, 2009",
"Aug 4, 2009",543
"Aug 12, 2009",507
"Sep 5, 2009",449
"Sep 13, 2009",
"Sep 21, 2009",
"Sep 29, 2009",577
"Oct 7, 2009",
"Dec 10, 2009",
"Jan 3, 2010",645
"Jan 11, 2010",721
"Jan 27, 2010",768
"Feb 12, 2010",771
"Feb 20, 2010",724
"Feb 28, 2010",590
"Mar 8, 2010",548
"Mar 24, 2010","1,300"
"Apr 1, 2010","1,402"
"Apr 9, 2010","1,345"
"Apr 17, 2010","1,422"
"Apr 25, 2010",
"May 11, 2010",
"May 19, 2010",782
"May 27, 2010",529
"Jun 20, 2010",545
"Jun 28, 2010",
"Jul 6, 2010",552
"Jul 22, 2010",
"Jul 30, 2010",
"Aug 7, 2010",681
"Aug 23, 2010",625
"Aug 31, 2010",
"Sep 16, 2010",
"Oct 2, 2010",
"Oct 10, 2010",
"Oct 18, 2010","1,030"
"Nov 3, 2010",765
"Nov 11, 2010",
"Nov 19, 2010",
"Nov 27, 2010",
"Dec 5, 2010",
"Dec 13, 2010",551
"Dec 29, 2010",
"Jan 6, 2011",317
"Jan 22, 2011",830
"Jan 30, 2011",
"Feb 7, 2011",
"Mar 19, 2011",497
"Mar 27, 2011",111
"Apr 4, 2011",151
"Apr 12, 2011",
"Apr 20, 2011",398
"Apr 28, 2011",
"May 6, 2011",
"May 14, 2011",
"Jun 7, 2011",
"Jun 15, 2011",
"Jul 1, 2011",
"Jul 17, 2011",
"Jul 25, 2011",
"Aug 2, 2011",562
"Aug 10, 2011",
"Aug 18, 2011",
"Aug 26, 2011",432
"Sep 3, 2011",
"Sep 11, 2011",511
"Sep 19, 2011",503
"Sep 27, 2011",571
"Oct 29, 2011",803
"Nov 14, 2011","1,059"
"Dec 8, 2011",746
"Dec 24, 2011",735
"Jan 9, 2012",644
"Feb 10, 2012",798
"Mar 13, 2012",475
"Apr 14, 2012",
"Jun 1, 2012",519
"Jun 17, 2012",581
"Jul 3, 2012",641
"Jul 19, 2012",
"Aug 4, 2012",
"Aug 20, 2012",513
"Sep 5, 2012",442
"Sep 21, 2012",
"Oct 7, 2012",
"Nov 8, 2012",
"Nov 24, 2012",908
"Dec 26, 2012",
"Jan 27, 2013",
"Feb 28, 2013",
"Mar 16, 2013",337
"Apr 1, 2013",616
"May 3, 2013",
"May 27, 2013","1,056"
"Jun 4, 2013",
"Jun 12, 2013",595
"Jul 22, 2013",530
"Aug 15, 2013",532
"Aug 23, 2013",494
"Aug 31, 2013",
"Sep 8, 2013",
"Sep 16, 2013",527
"Sep 24, 2013",528
"Oct 2, 2013",
"Oct 10, 2013",
"Oct 18, 2013",
"Oct 26, 2013",
"Nov 3, 2013",776
"Nov 11, 2013",
"Nov 19, 2013",
"Nov 27, 2013",
"Dec 5, 2013",859
"Dec 13, 2013",
"Dec 21, 2013",
"Dec 29, 2013",382
"Jan 6, 2014",541
"Jan 14, 2014",
"Jan 22, 2014",
"Jan 30, 2014",
"Feb 7, 2014",635
"Feb 23, 2014",
"Mar 3, 2014",
"Mar 11, 2014",
"Apr 20, 2014",442
"May 14, 2014",
"May 22, 2014",
"May 30, 2014",741
"Jun 7, 2014",
"Jun 23, 2014",529
"Jul 9, 2014",59
"Jul 17, 2014",521
"Aug 2, 2014",546
"Aug 26, 2014",417
"Sep 3, 2014",
"Oct 5, 2014",676
"Oct 21, 2014",
"Nov 6, 2014",
"Nov 14, 2014",538
"Nov 22, 2014",
"Nov 30, 2014",582
"Jan 1, 2015",510
"Jan 9, 2015",797
"Feb 2, 2015",
"Feb 18, 2015",
"Feb 26, 2015",772
"Mar 6, 2015",677
"Mar 14, 2015",
"Mar 22, 2015",787
"Mar 30, 2015",
"Apr 7, 2015",
"Apr 15, 2015","1,332"
"Apr 23, 2015",789
"May 1, 2015",563
"Jun 2, 2015",
"Jun 10, 2015",196
"Jun 18, 2015",663
"Jun 26, 2015",501
"Jul 4, 2015",575
"Jul 20, 2015",
"Jul 28, 2015",
"Aug 5, 2015",495
"Aug 13, 2015",
"Aug 21, 2015",440
"Aug 29, 2015",
"Sep 6, 2015",
"Sep 14, 2015",
"Sep 22, 2015",555
"Oct 16, 2015",
"Oct 24, 2015",755
"Nov 9, 2015",716
"Dec 3, 2015",
"Dec 19, 2015",319
"Dec 27, 2015",206
"Jan 4, 2016",313
"Jan 12, 2016",499
"Jan 20, 2016",
"Jan 28, 2016",582
"Feb 5, 2016",
"Feb 13, 2016",717
"Feb 29, 2016",783
"Mar 24, 2016",484
"Apr 1, 2016",830
"Apr 9, 2016",
"Apr 17, 2016","1,260"
"May 3, 2016","1,467"
"May 19, 2016",
"Jun 20, 2016",549
"Jun 28, 2016",567
"Jul 6, 2016",512
"Jul 22, 2016",506
"Jul 30, 2016",483
"Aug 7, 2016",536
"Aug 15, 2016",
"Aug 23, 2016",
"Aug 31, 2016",
"Sep 8, 2016",
"Oct 2, 2016",727
"Oct 10, 2016",822
"Oct 18, 2016",
"Nov 3, 2016",
"Nov 11, 2016",758
"Nov 19, 2016",
"Dec 5, 2016",
"Dec 13, 2016",
"Jan 6, 2017",548
"Jan 14, 2017",431
"Feb 23, 2017",
"Mar 3, 2017",510
"Mar 11, 2017",594
